comment_text,label
"Admins have free reign? 

People keep removing the above questions from a user and I believe they are ligitimate questions. I would like to see some more accountability from this admin. Seems many people have issues with him yet he is allowed to maintain his status as admin and abuse his position daily.

Does Wikipedia support and encourage the public use of foul language? Doesn't wikipedia take seriously copyright protection? If the US Library of congress is not a source that can be cited what then is?

I believe Phil Sandifer needs to answer questions when posed, this is his responsiblity as a Wikipedia appointed admin.

More important, as an admin Phil, you have the responsibility to lead by example and using degrading swear words like Fu** is disgraceful.",1
"Warning 

If you continued imposing wrong religious profile of Cheema then i will daily revert all edits by you on all WP pages from different IPs and tease you the way your mother ass is doing for years on WP. kuti ki bchay baaz aa ja wrna boht tng krunga behn chod. 39.47.139.240",1
"Edit war

I understand fully your a europhile bastard who thinks its accpetable for an unklected commission to run our country and for the government to lie to the people and to give £100,000 a minute to the EU, what more can we expect from a socialist. You keep reverting the edit that UKIP is Libertarian, im a member of Young Independence, and a party member for 4 years, and i know better than most that UKIP is libertarian, how about googleing it you europhile. Oh you wont because the truth wil be reveals, and the EU hate free speech and the truth. The EU's days are numbered, the people are the greatest weapon. 

UKIP",1
"I was there the night at the 100 club when Sid invented pogoing and he really did invent it - as he pogoed and came down he was smashing people with his elbows - we were off to the side but this caused the crowd to keep pushing into us - which made my cousin keep spilling his drink (incidentally he was the guy in the Melody Maker photo throwing the punch at the Nashville pistols gig) - this happened about three times and then my cousin exploded and hit Sid - the crowd parted and my cousin,his mate and me (hiding behind) had an empty bottle in his hand saying right 'who's first' to all the punks who were thinking of having a go - well nothing happened and the crowd closed up cause my cousins mad when he's had a few lagers- its the Irish in us - fracas over and next Sid Vicious comes up to us in the crowd and says to my cousin 'Hey do you wanna join my band?' to which my cousin told him to f*ck off.",1
"""
Nope, I'm afraid it's up to you today Libsey. TW is being a complete ass and has gone and gotten itself lagged up... I haven't been able to CSD anything all day. Undo away! Talk """,1
"Christian XXX
What do you mean citations? The guy is all over gay porn and always been active in it. I provided one of hundreds of links showing the release dates within the last 2 months of his gay porn so whats your problem. Why are you undoing it?
That vendor link you provided me does not demonstrate anything. All I see is just a list of recent gay movies. Why are you focusing on his gay work? The intro just said he was known in gay porn as Maxx Diesel at the beginning of his career. It doesn't really suggest that he stopped doing gay work.",1
"""

Presumptive arsehole """"Fred"""", aren't you. The image did NOT come from """"Bing maps"""". The same as your BS you spouted about TRF a few months back.""",1
"Edit Request 

Hello, guys FUCK U pieces of shit I HATE WIKIPEDIA doNATE! ZmINecraft is way better than ur stupid social networking site called fricken wikipedia  Face book is a better social networking site than you ***********'s  eff u",1
"WHY BOTHER. YOU HAVE SUCH A CRAP SYSTEM? WHY BOTHER?
IF Wiktionary won't let AOL people edit without an additional id added to their computers, why does Wikipedia? Answer, they don't give a toss if they waste my time because they don't have to pay for it. They can sit back and laugh, smugly. Oh how they laugh.",1
You 'advice' as you call it is nothing more than a poorly veiled and poorly worded attempt to violate NPOV and not get in trouble for it. You should be ashamed for your abusive tactics. Including using multiple accounts to 'pretend' to be other people. Shame on you.,1
"""

Also, everything you linked to Dennis Brown, was quite obviously meant as humor. """"ALL I DID WAS TELL THE TRUTH ABOUT COAL WITH SOURCES. Those who blocked me ARE IN THE POCKET OF BIG COAL AND I EXPOSED THEIR NEFARIOUS plots. Please FREE KINGSHOWMAN!"""" 

Don't Wikipedia editors catch obvious attempts at humour? Perhaps you didn't find them funny, but they were meant as attempts at levity during the heated so-called """"Coal Wars"""". I was also not entirely alone in the position I took there on coal which was simply that a paragraph needed to be added to the lead to reflect Coal's Health and Environmental Effects. I wasn't taking an unreasonable position, and you will now see, that thanks to my tireless, thankless efforts to improve this encylopedia, that information is now in the lead on Coal. (not through reverts by me, but by others who agreed with my position.) I have not edited coal since my block, so I'm not quite sure how it makes sense to blocvk me again for something that I haven't gone back to doing.

Also, I did not harrass Flyer22. She harrassed me. May I relate the course of events,  which you may verify? First of all, I stopped communicating with her since she requested that I do so. Second of all, she got steamed because I added a paragraph on Nietzsche to her """"Happiness"""" article under the section """"Philsoophy of Happiness."""" Arguably (as other editors agreed) Nietzsche may have something valuable to say here, and I very quiickly made a summary of the SEP article on Nietzsche's moral philosophy on this topic. No, it wasn't perfect and the referencing could have used improvement, but it was better than omitting it and leaving readers with a somewhat one-sided impression of the Great Philosophers on Happiness. Flyer22 reverted my edit, giving a basically spurious reason: """"Unsourced"""" as I recall. But it was directed to THE MOST RELIABLE source on Philosophy, by general and academic consensus, the SEP. It would in fact be very easy to improve a great deal of Wiki Philosophy articles by just having editors sum up information from this wonderful free, peer-reviewed, academically rigorous resource.

Then, withouit provocation, after I asked her what exactly she found problematic about including Nietzsche in a list of philosophers who have written about Happiness, including similar statured luminaries like Augustine, Aquinas, Aristotle, Mill, etc. she responded, not by listing what was wrong with my Happiness edit, but by telling me """"ALL OF YOUR EDITS ARE POOR, PURE AND SIMPLE. YOU ARE A POOR EDITOR."""" I thought this was rather rude and ignorant, especfially as she saw fit to specifically attack my Hume edits (when Hume was not under discussion) telling me """"your edits on Hume largely consit of such (read=poor) edits and I'm tempted to revert them."""" Since I hate to see a poor soul suffering under the weight of such crushing temptation, I gave in to the temptation myself, and deleted all of my contributions from this encylopedia. Within hours, a throng of rebellion began to emerge,. a grass-roots protest movement which demanded the immediate return of all the much-loved Kingshowman edits to the encylopedia. Editors rushed to my defense. I told Flyer22 to eat crow and admit that, contra her opinion, my Hume edits and contributions to this beloved tome of knowledge were not so poor after all. She declined and escalated her attacks. She was the one who harrassed me, and I thought we were done with this sordid little episode until she popped back up, eager to participate in the latest round of mob justice.   Kingshowman""",1
"""

 Talmudical yeshivah of philadelphia """"who"""" """"citation needed"""" 

Who the fuck are you?! He does'nt have to tell you who he is . I know him he was there, in TYP for 4 fucken years; you were'nt there for a day so shut the fuck up. And how the fuck is he supposed to citate his sources if they want to stay annonymous. I know them, they were all there for at least 4 years. Be careful man, it's not smart to fuck with the YMG.""",1
I will murder your pets and slash your tires.  You are such a giant assclown.  My name is Byran Mattison and I am a gay football player.  I play for the Ravens and I love dick.,1
"Wikipedia appears to work on the basis that a collective can enforce reality on an individual, and I have the mainstream media if I want to be that bullshitted!",1
"""

Wikipedia an interesting yet frustrating thing. You get pseudo-intellectuals who have no idea about the RM show yet think their """"wise"""" guesswork is better than facts from one who watches. Imagine a world run by people who haven't got a clue yet force their views & values on others in the deluded idea """"they"""" are right. The World's finances would be fucked up, entertainment would be more documentaries & real-life than comedy, music would be bland & crass (etc etc). Oops it actually is... The incompetent & inept with old money = the shit we are in today. Ha Ha Ha... oh.""",1
"JLaTondre is a gay boy who likes to suck dick 

JLaTondre edits pages like flys on poop.

If I created a wikipage about my family I am sure JLaTondre would delete it.

I created a historical database. Wealth about my family name and to test it out on wikipedia.

I am sure JLaTondre would love to delete it.

JLaTondre already deleted a page dedicated to a NOW DEAD and EXPIRED company I used to work for.

JLaTondre!!!

You know nothing about my family or my company!

What are you?  12 years old?",1
"Rjanag, your foul language showed your true white trash mentality. You being white prove more of your bias and hideous intent. Keep your effort in trying to hide the truth. If you can certainly call up your gang to block people from Wikipedia, it only serves as proof of your fear of the truth.",1
"""

 Jimmy Wales used to make money from Pornography..... And NOW he has WP """"editors"""" working for him as Personal Pimps to propogate WikiPornography... 

Jimmy Wales used to make money from Pornography. And nothing has changed much. Now he has got WP """"editors"""" working as a Personal Pimp for him to PROSITUTE the World-Wide-Web with WikiPornography. As far as, WP guidelines are concerned, all the WP """"editors"""" can shove them up in their ass and quack all over the world-wide-web. WP guidelines are NOTHING but Poopy Toilet Papers which most of these """"editors"""" use to pursue their agenda.   """,1
"Gwen Gale 

Ms. Gwen Gale, YOU are the one who is vilolating Wiki's policy and you are abusing your powers as an editor to distribute this garbage and propaganda Your source documentation is nothing more than hearsay. There are many theories which exist regarding the dispappearance of these two historical figures, yet you choose to use Wikipedia as your personal sounding board. I have several authors, scholars, and historians standing behind me to refute your claim of your sourced documentation.

Vandalism is any addition, removal, or change of content made in a deliberate attempt to compromise the integrity of Wikipedia. The most common types of vandalism include the addition of obscenities or crude humor, page blanking, or the insertion of nonsense into articles

Ms. Gale, you are the one in violation fo this, not I. Your editing is nothing more than nonsense You are comprising the integrity of Wikipedia by refusing others to correct your hearsay and propaganda. If anyone tries, you banned them. You are nothing more than a Wiki Nazi.",1
This Pink Tulip: Let me tell you somethin:  Terri Schiavo talk page ain't gonna have too many more Archives piling up her area 'cause she is ded and 'cause good ol' Pink Tulip is getting everyone to get it all out of their systems and then gettin' 'em to SHUT UP and to get back to work of documenting WHAT HAPPENED 'n lettin' it go at that.  We are pounding this with a sledge hammer to pulverize and masticate or organize the information until we are all sick in the stomach about it and that job is DONE!  You should try that too BEFORE you go pilin' up too many more Archives of silly-assed cussin' 'n hurt feelins and who-knows-what-else.  Let me direct your attention to the recently increased size of Category:Terri Schiavo .  That did not happen by accident.,1
"And whats the point of editing a file if your gonna freakin' change it back Wikipedia, takeoff the editing if your gonna place that false crap back. You don't know nothing, Serbs had less casualties up to 45 then, not 450, you kidding. I swear you are a terrible editor, your false! Serbia got less casualties because the KLA is weak!",1
"TFG, you are an idiot. I NEVER believed in Santa Claus and I used to go around to all the stupid kids in my 1st and 2nd-grade class and tell them Santa wasn't real. The teacher told me to stop but I didn't because I was smart and logical even at 7 years of age. If I could be logical at that age, any kid can, stupid parents like you are getting in the way of kids' developing their logic skills. From the time I first heard of Santa Claus when I was 4 years old I ALWAYS knew he was fictional. How come I knew it and yet you're saying children shouldn't find out? What if it's a smart and logical child like me who asks questions about the logical fallacies? you know, like I DID, because I'm SMART.",1
"I've been a Wikipedian since 22 July, 2006, and an administrator since 19 November, 2007.

I am an architect and a native West Virginian. I'm old enough to remember when Wordstar on an amber screen was really cool, when a control key really controlled something, and I started working with AutoCAD at version 7/2.5. My current project is is the translation of architecture-related articles from the French Wikipedia to the English wiki.

   Wow, real fucking great. You design buildings. Who gives a fuck, honestly. I swear, what is it with you people? You fuck around with your e-cocks by running around, reversing edits and whatnot. It's really starting to piss me off. Also, West Virginia is a shithole, sorry to tell you. I've driven through many times and was NOT",1
"""

IT IS TEH SAME DANCE. IT IS JUST BECAUSE GREEKS HAVE MADE IT SOME KIND OF SYMBOL OF GREEK NATIONALISM (FASLEY LIKELY REMBETIKO MUSIC) THAT THIS GUY IS PLAYING TO GREEK SENSITIVITIES AND NOT ALLOWING THE INFORMATION ON THE PAGE. Where the hell is NPOV. And this guy is an administrator? The Greeks should learn that aome of their """"national"""" dances come from international sources. 82.145.231.36 

YOU CANNOT BLOCK THE TRUTH BY REVERTING/""",1
"""

 Blocked 

I was """"blocked"""" by you after a sock puppet person using 3 accounts kept making obvious vandilism changes to an article.
They called it blanking a page after I edited out all the crap they had put onto the page.

For some reason, none you never even looked at anything on the affected page or talked to anyone about the problem, nor did you ever even try to talk to me, you just ban away. It has been KNOWN for a very LONG time that the user Gwernol is a sock puppet.

Jimbo himself edited the article and told people to only populate the article with FACTUAL items.

The article had been being picked on by several editors (sockpuppets) all matching Gwernol's ip address.

I removed everything Gwernol had written and he comes to you to attempt to block me, and without even TALKING to me you blocked me.

Congradulations on failing the Wikipedia Administration test, I believe you will be removed within the next few days as a Wikipedia Administrator by Jimbo himself, we have been discussing your actions over the last 24 hours.

BTW, I'd like you to know, your block had no effect on me whatsoever.
We have a long and true way to deal with rogue Admins and Moderators.

You are about to see that.""",1
You guys have a lot of balls whining about WP transgressions after the displays of lack of respect for these policies yourselves! Man WP displays it's ignorance and bias for a few childish editors in these examples. Compete hoax. The idiots pushing allthe rules cry realquick when the same techniques are spouted towards them.,1
"HOLY FUCK KNOCK OFF BLOODY THE POLITICALLY CORRECT DUNG 

I can personally attack anyone who doesn't care about Wikipedia enough to get an education before editing. THE STUPID NEED NOT EDIT WIKIPEDIA.

I am a genius and have nearly infinite knowledge. Therefore, I am better. In fact, I am one of Wikipedia's most intelligent editors.  You shouldn't block me; you should be glad to have me.

You should not block me. However, you should block the idiots who don't care about grammar. If you truly care about grammar, you will agree with me. If you don't agree with me or you block me, you are an ignorant fool.

If you disallow my personal attacks on stupid Americans, Wikipedia will fall into the trap of colossal stupidity.",1
"""

As it's not """"your"""" article, you're under no obligation to """"fix"""" anything. Anyone can edit, anyone can tag, anyone can contribute at any level they seem fit. Tagging is not time wasting, it is a part of the wiki-system, designed, developed and implemented by the community and therefore by WP:consensus. Your little rant won't change that so don't bother using CAPS to apply emotion where no feelings exist. It's not your article to play """"mommy"""" or """"servant"""" to, unwatch it if bothers you so. Wiki is the site """"anyone can edit"""", I use an IP as much as whores use condoms, to protect myself from the diseases regular editors spread, and because I'm WP:HUMAN. So much WP:Ownership expressed in one reply, for one poorly-managed article, so pitiful... so much lack of WP:AGF, even more pitiful. I don't want you to waste your breath, if it smells as noxious as your attitude it could be fatal to humanity. I DGAF what you personally think of me, IPs or tags, you're not even admin-material, what you say isn't worth spit, you'll just have to concede to that fact that the tags I placed are within reason, non-controversial, and need attending to and that you lack the manners, diligence and respect to recognise that fact, hence your self-important imperialistic and bitey response. Merry Christmas, I'll send you a toothbrush and then you can talk about my ass some more. Ta-ta! xxx 82.8.252.13  """,1
"I'm giving up on this one. Wikipedia not only censors its articles, but it removes comments. Happy truthiness, Wikipedia. What a joke you are.",1
"Quit Disrespecting Pagans 

Go back to your Fucking KKK meeting.",1
"July 2013 

I just fucked your wife.  Report me to ANI for that.",1
"Some asshole keeps changing the dates

Advanced Warfighter specifically states that the game took place in 2013 yet some asshole idiot keeps changing it to 2014. Advanced Warfighter 2 does not take place one day after Advanced Warfighter. Please do something about the idiot changing things for no reason.",1
"""
I SEE U STILL HAVEN'T CHANGED
GO TO HELL U RIGHT WING CONSERVATIVE BASTARD WHO TURNED ON HIS FELLOW SOLDIERS

I don't know if any of u guys pay attention to politics but the RNC just basically kicked Michael Steel out of office as the chair person. Can you even guess y the conservatives would vote a (gasp) """"black"""" man into the RNC chair arguably the 4th most powerful rep. position? Can you wrap ur mind around the iddea it was...

You want me to edit properly?
It pisses you off when someone keeps on doing something when you told them to stop, no? Life would be a whole lot easier if I were to stop fucking with you, no? Well how bout this? I'll leave you the fuck alone when: 1) Corporations realize that they are serving LIVING BREATHING PEOPLE and not just wallets that contribute to the corporation's stock 2) When Universal Healthcare is implemented for the ppoor starving black, mexican, eastern european, and poor white trash immigrants or natives 3) When messin' world hunger is solved
Get it through ur thick head that republicans have no concern for human welfare all they care about is making themselves richer and others poorer DID U MESSING KNOW that the US SPENDS MORE ON fuking WAR and Defense thaN HIGHER EDUCATION!!
WHAT KIND OF ANIMAL ARE YOU THAT GOES AROUND SUPPORTING WAR Here is my decree: i will mess with you i will mess with republicans i will fight for the pooor good bye and hope you choke on ur food today""",1
"""

No it isn't. Pathetic. I have better things to do than stalk a troll like Tarc. Ask , if you doubt my involvement with Beatles albums articles.♦  """,1
"""

Oh, my is that any way to address a person on their talk page? Did you really just call me an """"obnoxious little shit""""? You can just imagine what I think of you. Well, I guess that means the gloves can come off since you started it. 

I wonder what exactly you do here on WP? It is obvious that you want to be an administrator but you have failed to show the deportment and maturity of mind to make the grade. Instead, you choose to act like a self-appointed wikipedia police, running about throwing up the blue flags of WP rules and being a generally obnoxious person with no real use. Instead of actually contributing useful original edits to articles you seem to think this is the old Newpedia where people are expected to submit edits for your approval. If too many others take the same tac WP will collapse into dross. You violate every rule in the book of which you accuse others. You are a mean spirited, very angry person that drives away editors with your sarcastic responses and general high-handed behavior. I suspect you have no real special knowledge of any of the articles upon which you squat like a vulture waiting tear apart others creative edits. You really need to crack a book and study up on a subject or two and find an article you feel needs rewriting and to straighten out the too turgid, redundant writing that exists here on WP. Stop trying to act like you are an administrator and grow up.

At a time when WP needs more editors, particularly female, you with your coarse, rude behavior is the last thing WP needs. You are, to summarize it, a net negative.  I am amazed that you have not been banned but I suppose your facility at quoting the rules, all while completely violating the spirit of WP preserves you. This place is a paradise for rule-quoters such as yourself.  

Sincerly.   """,1
You are also a liar since I hardly spoke with you.  Go get a job a leave the KKK.,1
"State of the Nation is not only about the Phillipines you damn bastards
Russia and a handful of other countries have a State of the Nation as well. Too bad you smelly Filipinos are too ignorant to notice. Man if I was Hirohito I would've treated you brown chinks more seriously. 
November 3, 2006, WaWa12",1
"Deathcore bands 

Deathcore bands are fuckin' amazing!! I mean what dumbfuck traditional metal head that is sooo tied up in Slayer or some shit cannot say that Suicide Silence fucking kicks ass and WhiteChapel has some of the biggest fucking awesomeness that any motherfucker has ever seeeeennnn???? SS has killer riffs, killer vocals and badass blast beat drumming with endless ammounts of meaningful concepts behind their music. This newer breed of realllyyyy heavy metal bands that are known as deathcore is awesome and dont let anyone else tell you different.",1
"STOP YOUR DAMN NONSENSE LUMINIFER!!!!!  YOU HAVE DONE NOTHING TO IMPROVE ANYTHING RELATED TO THESE ARTICLES!!! You continue to remove an official source which contradicts EVERYTHING you write!! RIGHT HERE http://www.flowertravellingband.com/english/biography/index.html READ IT!!!! WRITTEN IN BLOODY ENGLISH In 1971, the band signed with American Atlantic Records and Canadian GRT records released their second album “SATORI” in the U.S and Canada.Italic text and then you add sources to personal websites ect. STOP YOUR FUCKING RUBBISH!!!",1
"Go take a hike, scum! Why in the name of the Great Pumpkin do I have to provide a credible source?! Why doesn't the scum that edited the page with unfounded rumors have to provide a credible source?! According to them, the Great Pumpkin didn't appear at Hallowmas last year; I SAY HE DID! WHERE DO THEY CITE THEIR GODDAMN SOURCE THAT THE GREAT PUMPKIN DIDN'T APPEAR?

Honestly, you people are absolutely ridiculous. I've been saying for years that wikipedia is an unreliable joke full of false information, and this proves it. Someday, if I'm ever a college professor, I'm going to flunk every single one of my sources that cites a wikipedia artlce in their bibliography. Scum!",1
"""== Vandalism ==

{{subst:uw-vandalism3|President of the United States|Wikipedia is not a place for opinion. Adding """"and is usually a dipshit"""" is blatantly nonfactual and is clearly vandalism} -  """,1
"""
You are actually trying to goad me into an arguement.  How cute.  When you just said on your cute ANI post that we are wearing you out with our arguements.  As for that diff of your prefer versions, it would be the one before I reverted you...this one.  You didn't like the comprimise, so you revert it to what you feel is best, not to what was there before.  Try reading up on WP:OWN, cause you are trying to own this article and that ain't gonna happen.

Oh, and for someone """"standing by"""" their statement that it is good for people to believe ASE had a friend that was a murder victim.  You sir are a callous asshole (and I stand by that term) and nothing you do will make me believe otherwise.  If you can't see what you wrote was unthinkably wrong, rude and cold...you don't deserve to be on Wikipedia, not alone the internet....or this planet. -  • Talk • """,1
"TT Quick 

Please revert to TT Quick.net......the bands website for additional info.......also their Facebook page. By the way........are you a fucking jerk off or what........punk!",1
"Ankit Fadia  

Ankit Fadia is not a white hat hacker, he is a serial liar, I am being very kind here
I am a security professional by trade, Ankit Fadia was rated by attendees of the DEF CON
20 hacker conference, the largest hacker conference in the world as Charlatan of the year.

Calling Ankit Fadia an author of several books on the subject of ethical hacking is as 
factual as like calling Barack Obama the President of Russia. Ankit Fadia has plagiarized
32% of his first book, and over 90% of the first chapter of another. 

I am not the only party that knows this article does not merit a page on Wikipedia, please
look over this page. http://securityerrata.org/errata/charlatan/ankit_fadia/

Please consider deleting the Ankit Fadia article.",1
"Stop editing it.  I'm from Santa Clarita, I went to Saugus High School so I know that they are, in fact, gay.",1
"September 2006 (UTC)

Listen here bitch lets get one thing straight, the day i take orders from some chick in the bedroom is the day hell freezes over. I will fuck you like I fuck every chick im with, hard and rythmic for about 15 minutes. Oh, and if some stupid dumbass bitch ever came on me I would strangle her to death  18:11, 9",1
"Harry the Dirty Dog  - CONFLICT OF INTEREST 

Harry the Dirty Dog  seems to be adamant that he knows the Hasnains and that they are out of the country or have been arrested. I think there is a bit conflict of interest. This news was taken out 1 year old traced back to the Mercury news. The name of Pakistan and a beauty pageant has made it interesting enough. So far and far, Harry the Dirty Dog  this user is doing vandalism and it seems he is not allowing for us to remove the non-reliable sources and references. 
Also this user seems to have a personal agenda to secure this as far as possible, and seems to me, this user Harry the Dirty Dog  is on a personal agenda of defaming this lady. There is no proof and this is a rumour according to me and is supposed to be dismissed. If any one needs to research then one must google up and find out what she is up to! 
Harry the Dirty Dog  is on a personal agenda and seems to be one of the people trying to defame her. This news is one whole year old with no follow up! SUch are labelled as rumours only!
Sonisona",1
"You gonna fuckin block me, big boy.  Come on.  You know the Pats will cover.  Just fuckin block me will ya.",1
"Absolute Nonsense 
This article is nothing but race-baiting politically-incorrect POV.  Wikipedia has officially jumped the shark.",1
"Terminall

I liked your personal story. Don't worry about making mistakes here at Wikipedia. As long as you aren't a dick like IMP (spewage)",1
"What a hypocrite this creep Chavez is!

From the main article about Hugo Chavez:

Chávez was raised a Roman Catholic, although he has had a series of disputes with both the Venezuelan Catholic hierarchy and Protestant groups like the New Tribes Mission. He has traditionally kept his own faith a private matter, but over the course of his presidency, Chávez has become increasingly open to discussing his religious views, stating that both his faith and his interpretation of Jesus' personal life and ideology have had a profound impact on his left-wing and progressivist views. He often invokes God and asks for prayer in speeches, as he did when he asked Venezuelans to pray for Fidel Castro's health.

I find it ironic that an atheist such as Hugo Chavez would ask the Venezuelan people to pray to God for another atheist's (Fidel Castro) health! This just shows what a hypocrite and liar Chavez is!",1
"When the mood takes me I wank into a sock. It make quite a good puppet. 82.132.248.23  
Sounds like a nice boy!, I`m game if you are, chase me ! chase me! You certainly have stirred up the nest.  
Watch out for your eyes now!!!.  
Looks like we have lost the O2 account holder for now. I was enjoying that frantic run around with the multiple accounts he has. (his last post- ::you are both so easy to wind up and/or confuse. You deserve each other. Mindfuck, clusterfuck, sockfuck. 82.132.139.133  ) is a typical use of multiple I.P. adresses which is why it is so difficult to police a site like Wikipedia.",1
"Disagree.  LogicalCreator said it perfectly.  This new consoldiated or omnibussing of UFC events is really stupid.  It takes what are now very user friendly, concise, useful information and combine it into an necessarily mucky hodgepodge of way too much data.  There is nothing valuable to be gained by doing that.  Keep UFC events as single articles!.",1
"Completely false accusation. It is known that RSS spreads hatred against non-Hindu religions. Though I don't live in India I am of Indian origin. Our country was founded on the basis of secularism and freedom for all religions, not on some Hindutva ideals. The RSS is tearing this country's existence to pieces by attacking the non-Hindus. And the only reason it is able to do so is because the BJP government does not do anything against it since many of it's members come from that hatred-spewing RSS. And what is Modi doing about it? Nothing. That is because he too is a hate-monger like the RSS. He is a dog! And he should be treated like a dog!",1
"""? But the real question is WHY is that noteworthy? Is it news? Why don't you also write about how my farts smell? Shall I write about how you pick your nose in public and then eat your bubbkas? Shall I write that you never wipe your arse well enough and that there are always urine stains down your pants and you frequently forget to zip your fly as you eat twinkies? Suppose I write in the article about you that many people think you are a pedophile and in fact there are several demented people on the net who have said that you are a pedophile? Is that not actionable? This is all hypothetical Mr. David E. Siegel because in fact I have no evidence at all that you are a pedophile and I am not at all accusing you of being a pedophile right? This is all an academic exercise to get through your obviously thick skull that me calling you a pedophile, I mean simply reporting that other people have written such lies, would be actionable if I really were to do that on the basis of baseless reports by vicious low-life scumbags who were out to do you harm. You writing that I am a """"crank"""" etc. is exactly as bad as if I were to falsely accuse you of being a predatory pedophile, which I am not doing of course, simply because I found such trash about you on the Usenet groups. Capsice""",1
"OMG, Captain Jimmy Wales & the WikiPolice are coming to get me!! I'm so scared, I'm pissing me pants!!  Shut your pie-hole, you silly little Ponce!",1
Waiting for Drag-Qeen Tony to ban Leather-queen Mark. TS is a whore who needs to send money to Jimbo's daugher.,1
"Sorry Tajik, 
but an answer was in need. 

@AliShah, the dog of Pakis and Taliban

You Khar-wal should visit this link http://www.shamalionline.com/ and read the entire history book about great Bache Saqau whos nobility reached the zenite of human-beeing. He was not hardcore Muslim nor was he backed by hardcore Muslims...but it were Pashtuns who stopped him in his actions. Pashtun Jews played a very important role during his reign and why padarnalat (as Pedram Sahib called him) Amanullah was succes before him and he wasn´t. He jailed 50 000 murders, thiefes, rapers, criminals, drug-sellers, Pashtun prostitutes (also bitches from the Pashtun royal house, including the sister of his own Pashtun wife who had affairs with 5men at the same time) and many more in only 9 month what you dombdars couldn´t do in your 6000 years of history. Stupid losers84.59.202.75",1
"Dolphins 

Damn, your Dolphins are active today",1
"Make A Deal 

Why have an edit war?

My edit in Now 86

is okay of course

You are just big dicks

and now I fell so bad

This is the worst I've had

Yeah...........

Make a Deal (x3)

Yeah, yeah

Make a Deal (x3)

Yeah............

I'm called GMTV around the globe

I've been lost and have goten a great big strobe

It ain't cool

I've been a man

And now I should take over the land

I'm an only child

It so ain't fair

My parents are the only people who care

You don't understand....

Why have an edit war?

My edit in Now 86

is okay of course

You are just big dicks

and now I fell so bad

This is the worst I've had

Yeah...........

Make a Deal (x3)

Yeah, yeah

Make a Deal (x3)

Yeah............

I promise to not vandal anymore

When I think about it just gets sore

Because I don't vandalise anymore

Why have an edit war?

My edit in Now 86

is okay of course

You are just big dicks

and now I fell so bad

This is the worst I've had

Yeah...........

Make a Deal (x3)

Yeah, yeah

Make a Deal (x3)

Yeah............

Make a deal, make a deal, make a deal with me

Make a deal, make a deal, make a deal with me

Why have an edit war?

My edit in Now 86

is okay of course

You are just big dicks

and now I fell so bad

This is the worst I've had

Yeah...........

Make a Deal (x3)

Yeah, yeah

Make a Deal (x3)

Yeah............

Make a Deal (x3)

Yeah, yeah

Make a Deal (x3)

Yeah............

Make a Deal (x3)

Yeah, yeah

Make a Deal (x3)

Yeah............",1
"So in other words, WP is so riddled with troll assholes such as yourself that you refuse to make any sensible distinction between a REAL hypothesis that is tested by science and a pseudo-hypothesis that you get from your fringe misunderstandings of this topic. 50.72.139.25",1
CLOSEDMOUTH (USER) IS A DUMB OX NEGRO,1
